Date,TagBased,UserId,Id,Class,Name
2011-10-14T06:37:41.870,False,59,120,3,Teacher
2011-10-14T12:29:00.357,False,49,121,3,Editor
2011-10-14T15:04:35.203,False,103,122,3,Scholar
2011-10-14T15:29:41.667,False,140,123,3,Autobiographer
2011-10-14T15:29:42.340,False,140,124,3,Supporter
2011-10-14T16:34:56.243,False,125,125,3,Supporter
2011-10-14T16:44:55.493,False,16,126,3,Critic
2011-10-15T01:41:05.520,False,136,127,3,Supporter
2011-10-15T13:51:08.833,False,143,128,3,Supporter
2011-10-15T14:01:08.273,False,103,129,3,Editor
2011-10-17T01:31:42.693,False,129,131,3,Autobiographer
2011-10-17T01:31:43.537,False,129,132,3,Supporter
2011-10-17T15:05:37.530,False,124,133,3,Analytical
2011-10-17T15:05:37.670,False,124,134,3,Critic
2011-10-17T18:21:28.983,False,30,135,3,Student
2011-10-18T00:46:35.000,False,156,136,3,Autobiographer
2011-10-18T01:06:36.100,False,65,137,3,Critic
2011-10-18T13:57:19.710,False,43,138,3,Teacher
2011-10-18T14:32:32.900,False,18,139,3,Teacher
2011-10-18T18:23:42.267,False,55,140,3,Supporter
2011-10-18T23:20:01.497,False,87,141,3,Supporter
2011-10-19T16:07:03.737,False,85,142,3,Supporter
2011-10-19T18:02:03.207,False,85,143,3,Critic
2011-10-19T18:02:03.317,False,73,144,3,Nice Question
2011-10-19T18:22:08.550,False,85,145,3,Student
2011-10-19T18:22:08.610,False,85,146,3,Vox Populi
2011-10-19T20:12:03.930,False,85,147,3,Suffrage
2011-10-19T20:32:04.607,False,85,148,3,Teacher
2011-10-20T07:10:10.717,False,85,149,3,Self-Learner
2011-10-20T18:42:48.080,False,131,150,3,Supporter
2011-10-21T15:19:19.013,False,85,151,3,Scholar
2011-10-21T18:29:24.243,False,159,152,3,Supporter
2011-10-22T14:41:58.390,False,105,153,3,Student
2011-10-22T17:42:49.350,False,104,154,3,Autobiographer
2011-10-23T04:36:06.513,False,17,155,3,Teacher
2011-10-23T12:31:30.503,False,62,156,3,Scholar
2011-10-24T01:24:31.197,False,62,157,3,Nice Answer
2011-10-24T01:24:31.553,False,124,158,3,Supporter
2011-10-24T08:41:38.390,False,113,160,3,Student
2011-10-25T20:06:32.320,False,168,161,3,Autobiographer
2011-10-25T20:11:32.310,False,176,162,3,Autobiographer
2011-10-25T20:11:32.653,False,168,163,3,Supporter
2011-10-25T20:16:32.580,False,13,164,3,Teacher
2011-10-25T20:21:32.290,False,177,165,3,Autobiographer
2011-10-25T20:21:32.617,False,177,166,3,Supporter
2011-10-25T20:26:32.480,False,12,167,3,Nice Answer
2011-10-25T20:41:32.770,False,165,168,3,Autobiographer
2011-10-26T01:27:33.300,False,113,170,3,Scholar
2011-10-26T01:27:33.317,False,113,171,3,Supporter
2011-10-26T06:48:54.060,False,183,173,3,Supporter
2011-10-26T07:29:04.727,False,106,174,3,Editor
2011-10-26T08:24:04.977,False,63,175,3,Autobiographer
2011-10-26T08:24:05.583,False,63,176,3,Supporter
2011-10-26T08:59:05.530,False,106,177,3,Teacher
2011-10-26T09:19:04.863,False,201,178,3,Autobiographer
2011-10-26T10:19:05.587,False,187,179,3,Student
2011-10-26T10:19:05.600,False,201,180,3,Supporter
2011-10-26T12:13:36.773,False,183,182,3,Scholar
2011-10-26T16:30:28.330,False,166,184,3,Autobiographer
2011-10-26T16:30:28.487,False,166,185,3,Supporter
2011-10-26T20:50:52.113,False,184,186,3,Autobiographer
2011-10-26T22:29:47.113,False,194,187,3,Student
2011-10-26T22:44:46.887,False,184,188,3,Teacher
2011-10-26T22:59:46.553,False,185,189,3,Supporter
2011-10-27T00:16:15.227,False,68,190,3,Student
2011-10-27T00:16:15.307,False,185,191,3,Teacher
2011-10-27T03:16:44.260,False,183,192,3,Student
2011-10-27T03:37:31.817,False,45,193,3,Student
2011-10-27T05:14:57.397,False,91,194,3,Autobiographer
2011-10-27T09:47:20.907,False,220,195,3,Autobiographer
2011-10-27T09:52:21.650,False,220,196,3,Supporter
2011-10-27T12:52:21.793,False,218,197,3,Supporter
2011-10-27T15:46:29.847,False,103,198,3,Commentator
2011-10-27T18:28:15.743,False,187,199,3,Supporter
2011-10-27T19:03:17.327,False,106,200,3,Critic
2011-10-27T19:33:20.110,False,217,201,3,Autobiographer
2011-10-27T19:58:22.263,False,180,202,3,Teacher
2011-10-27T20:18:24.360,False,218,203,3,Editor
2011-10-27T20:43:25.967,False,218,204,3,Student
2011-10-28T06:58:39.137,False,43,205,3,Commentator
2011-10-28T07:53:39.193,False,105,206,3,Critic
2011-10-28T07:53:39.567,False,105,207,3,Scholar
2011-10-28T19:44:51.060,False,171,208,3,Supporter
2011-10-29T01:14:17.940,False,143,209,3,Analytical
2011-10-29T06:10:25.730,False,182,210,3,Editor
2011-10-29T06:10:25.840,False,182,211,3,Supporter
2011-10-29T06:15:25.710,False,182,212,3,Critic
2011-10-29T08:26:09.337,False,102,213,3,Autobiographer
2011-10-29T08:36:10.090,False,102,214,3,Supporter
2011-10-29T08:36:10.137,False,182,215,3,Teacher
2011-10-29T09:01:09.963,False,30,216,3,Nice Question
2011-10-29T13:42:08.823,False,184,217,3,Supporter
2011-10-29T13:52:08.733,False,218,218,3,Nice Question
2011-10-29T14:12:14.387,False,184,219,3,Critic
2011-10-29T14:22:14.343,False,181,220,3,Autobiographer
2011-10-29T17:02:45.017,False,102,221,3,Teacher
2011-10-31T07:21:35.467,False,249,223,3,Supporter
2011-10-31T08:01:35.150,False,250,224,3,Autobiographer
2011-10-31T19:16:37.213,False,218,225,3,Critic
2011-11-01T19:35:15.503,False,114,226,3,Teacher
2011-11-01T23:20:14.847,False,260,227,3,Autobiographer
2011-11-01T23:35:15.857,False,260,228,3,Editor
2011-11-01T23:35:16.310,False,260,229,3,Supporter
2011-11-02T12:16:20.147,False,43,230,3,Critic
2011-11-02T15:21:58.073,False,270,231,3,Autobiographer
2011-11-02T15:32:06.097,False,270,232,3,Teacher
2011-11-02T15:37:05.370,False,269,233,3,Autobiographer
2011-11-02T15:57:06.237,False,54,234,3,Student
2011-11-02T16:32:21.510,False,114,235,3,Supporter
2011-11-02T16:37:22.753,False,54,236,3,Scholar
2011-11-02T18:07:35.853,False,182,237,3,Commentator
2011-11-03T11:38:31.077,False,180,238,3,Supporter
2011-11-04T08:18:45.973,False,277,239,3,Autobiographer
2011-11-04T08:23:47.183,False,277,240,3,Supporter
2011-11-04T08:48:50.240,False,278,241,3,Autobiographer
2011-11-04T09:39:02.377,False,278,242,3,Supporter
2011-11-05T03:03:06.683,False,166,243,3,Analytical
2011-11-05T03:12:57.510,False,58,244,3,Supporter
2011-11-06T14:06:35.870,False,278,245,3,Student
2011-11-06T23:06:52.180,False,256,246,3,Autobiographer
2011-11-06T23:06:53.567,False,256,247,3,Supporter
2011-11-07T14:41:41.580,False,260,248,3,Scholar
2011-11-07T18:02:45.860,False,260,249,3,Teacher
2011-11-08T05:31:18.340,False,171,250,3,Autobiographer
2011-11-09T10:49:02.680,False,58,251,3,Student
2011-11-10T19:10:01.060,False,308,252,3,Autobiographer
2011-11-14T12:27:52.747,False,260,253,3,Student
2011-11-14T21:53:03.377,False,319,254,3,Autobiographer
2011-11-14T21:58:04.170,False,319,255,3,Student
2011-11-14T22:03:03.590,False,4,256,3,Organizer
2011-11-14T23:58:07.480,False,168,257,3,Critic
2011-11-15T00:23:08.273,False,21,258,3,Autobiographer
2011-11-15T00:23:08.460,False,30,259,3,Critic
2011-11-15T06:03:47.320,False,268,260,3,Autobiographer
2011-11-15T11:10:03.567,False,115,261,3,Supporter
2011-11-15T15:21:14.103,False,319,262,3,Editor
2011-11-15T16:01:18.577,False,186,263,3,Critic
2011-11-16T13:29:54.953,False,124,264,3,Student
2011-11-19T22:49:54.337,False,332,265,3,Autobiographer
2011-11-21T21:43:03.170,False,319,266,3,Supporter
2011-11-22T01:59:33.360,False,340,267,3,Supporter
2011-11-22T03:25:01.180,False,332,268,3,Supporter
2011-11-22T03:35:48.353,False,332,269,3,Critic
2011-11-22T20:05:43.430,False,340,270,3,Student
2011-11-23T07:13:21.960,False,345,271,3,Autobiographer
2011-11-25T16:39:10.113,False,309,273,3,Autobiographer
2011-11-28T16:51:03.593,False,19,274,3,Student
2011-12-02T23:05:20.033,False,383,275,3,Autobiographer
2011-12-02T23:05:20.550,False,383,276,3,Organizer
2011-12-03T19:41:07.340,False,241,277,3,Autobiographer
2011-12-03T22:01:42.437,False,389,278,3,Autobiographer
2011-12-07T11:44:52.700,False,395,279,3,Autobiographer
2011-12-07T20:02:02.810,False,399,280,3,Autobiographer
2011-12-07T20:57:20.457,False,380,281,3,Analytical
2011-12-08T00:58:21.403,False,402,282,3,Autobiographer
2011-12-12T10:55:55.057,False,380,283,3,Teacher
2011-12-12T16:12:21.660,False,402,284,3,Student
2011-12-13T16:35:26.597,False,409,285,3,Autobiographer
2011-12-13T16:35:27.143,False,18,286,3,Organizer
2011-12-14T15:10:07.370,False,409,287,3,Supporter
2011-12-14T22:45:21.160,False,369,288,3,Autobiographer
2011-12-15T21:15:53.693,False,426,289,3,Autobiographer
2011-12-15T22:40:57.693,False,80,290,3,Supporter
2011-12-19T20:33:00.783,False,48,291,3,Autobiographer
2011-12-19T20:38:01.377,False,48,292,3,Supporter
2011-12-19T20:43:00.910,False,48,293,3,Critic
2011-12-19T21:03:06.550,False,380,294,3,Revival
2011-12-28T01:08:08.313,False,474,295,3,Autobiographer
2011-12-28T12:29:27.003,False,85,296,3,Commentator
2011-12-29T00:08:52.753,False,475,297,3,Autobiographer
2012-01-04T04:37:39.887,False,371,298,3,Autobiographer
2012-01-05T14:53:37.113,False,332,299,3,Teacher
2012-01-17T17:05:22.433,False,48,300,3,Student
2012-01-20T01:31:02.097,False,543,301,3,Autobiographer
2012-01-23T12:55:08.990,False,383,302,3,Teacher
2012-01-24T00:38:31.560,False,383,303,3,Revival
2012-01-24T21:20:07.303,False,369,304,3,Editor
2012-01-24T21:20:07.647,False,369,305,3,Supporter
2012-01-25T17:10:29.620,False,546,306,3,Autobiographer
2012-01-27T15:37:31.540,False,564,307,3,Supporter
2012-01-29T03:37:11.483,False,428,308,3,Autobiographer
2012-01-31T22:42:44.960,False,512,309,3,Supporter
2012-01-31T22:52:49.993,False,576,310,3,Teacher
2012-02-01T11:16:54.590,False,73,311,3,Nice Answer
2012-02-02T13:35:15.363,False,332,313,3,Student
2012-02-02T16:05:55.410,False,114,314,3,Commentator
2012-02-03T03:53:50.997,False,603,316,3,Autobiographer
2012-02-03T03:53:51.400,False,603,317,3,Organizer
2012-02-03T11:10:50.177,False,566,318,3,Autobiographer
2012-02-03T16:17:25.047,False,102,319,3,Student
2012-02-03T16:42:30.677,False,102,320,3,Editor
2012-02-03T17:27:42.307,False,145,321,3,Supporter
2012-02-04T05:56:13.877,False,474,322,3,Student
2012-02-05T21:33:30.893,False,577,323,3,Autobiographer
2012-02-06T06:35:51.440,False,512,324,3,Teacher
2012-02-10T10:46:15.700,False,102,325,3,Citizen Patrol
2012-02-10T17:43:24.137,False,89,326,3,Supporter
2012-02-10T17:43:24.247,False,566,327,3,Teacher
2012-02-12T19:44:00.963,False,73,328,3,Nice Question
2012-02-12T19:44:01.793,False,354,329,3,Supporter
2012-02-13T10:58:55.770,False,616,330,3,Autobiographer
2012-02-14T05:54:29.640,False,268,331,3,Organizer
2012-02-14T19:08:36.727,False,217,332,3,Supporter
2012-02-20T14:59:51.763,False,659,333,3,Autobiographer
2012-02-20T14:59:52.153,False,659,334,3,Supporter
2012-02-21T18:02:43.737,False,20,335,3,Editor
2012-02-21T19:17:58.067,False,667,336,3,Autobiographer
2012-02-21T19:27:58.173,False,102,337,3,Commentator
2012-02-23T04:52:41.210,False,672,340,3,Autobiographer
2012-02-26T13:37:37.947,False,102,341,3,Critic
2012-02-26T19:00:11.523,False,437,342,3,Supporter
2012-02-26T20:40:15.533,False,659,343,3,Student
2012-02-26T21:00:16.490,False,579,344,3,Supporter
2012-02-26T22:40:24.853,False,20,345,3,Organizer
2012-02-26T22:55:28.920,False,659,346,3,Scholar
2012-02-26T22:55:29.187,False,579,347,3,Teacher
2012-02-27T19:02:18.460,False,124,348,3,Scholar
2012-03-01T02:01:49.700,False,576,349,2,Necromancer
2012-03-02T03:47:24.337,False,642,351,3,Autobiographer
2012-03-03T17:33:34.610,False,268,352,3,Supporter
2012-03-04T03:56:15.197,False,697,353,3,Autobiographer
2012-03-06T16:17:22.877,False,201,354,3,Student
2012-03-07T09:26:24.690,False,659,355,3,Editor
2012-03-09T04:45:44.987,False,712,356,3,Supporter
2012-03-14T19:15:15.737,False,724,357,3,Autobiographer
2012-03-15T17:58:13.293,False,728,358,3,Supporter
2012-03-16T18:03:16.200,False,336,359,3,Autobiographer
2012-03-19T12:53:34.117,False,732,361,3,Autobiographer
2012-03-19T18:13:34.583,False,691,364,3,Autobiographer
2012-03-19T18:13:35.363,False,691,365,3,Supporter
2012-03-19T20:38:34.393,False,120,366,3,Editor
2012-03-20T02:54:48.167,False,732,367,3,Teacher
2012-03-20T05:40:01.643,False,739,368,3,Autobiographer
2012-03-20T17:35:11.853,False,741,369,3,Supporter
2012-03-21T15:45:25.513,False,742,370,3,Teacher
2012-03-21T16:00:25.073,False,742,371,3,Analytical
2012-03-21T20:25:24.863,False,466,373,3,Critic
2012-03-21T20:25:25.020,False,466,374,3,Scholar
2012-03-21T20:25:25.053,False,466,375,3,Supporter
2012-03-21T20:45:24.850,False,85,376,3,Editor
2012-03-23T16:15:32.110,False,724,377,3,Supporter
2012-03-23T16:55:31.443,False,724,378,3,Editor
2012-03-23T17:40:31.260,False,114,379,3,Analytical
2012-03-23T18:05:32.067,False,724,380,3,Scholar
2012-03-23T18:20:33.480,False,747,381,3,Autobiographer
2012-03-23T18:20:34.057,False,747,382,3,Organizer
2012-03-23T18:20:34.363,False,747,383,3,Supporter
2012-03-23T18:30:34.403,False,724,384,3,Student
2012-03-24T02:05:33.693,False,2,385,3,Autobiographer
2012-03-26T16:36:47.260,False,742,386,3,Supporter
2012-03-26T16:36:47.307,False,171,387,3,Teacher
2012-03-27T09:06:48.787,False,565,388,3,Supporter
2012-03-28T19:22:15.943,False,642,389,3,Tumbleweed
2012-03-29T17:52:15.920,False,642,390,3,Student
2012-04-07T14:27:15.617,False,114,392,3,Student
2012-04-09T04:42:26.540,False,565,393,3,Student
2012-04-09T04:52:25.933,False,742,394,3,Citizen Patrol
2012-04-09T05:07:25.980,False,742,395,3,Commentator
2012-04-09T09:42:54.923,False,565,396,3,Scholar
2012-04-09T11:43:08.300,False,114,397,3,Editor
2012-04-09T11:43:08.550,False,114,398,3,Organizer
2012-04-09T15:58:12.407,False,742,399,3,Autobiographer
2012-04-10T13:28:22.403,False,771,400,3,Critic
2012-04-10T13:28:22.870,False,771,401,3,Supporter
2012-04-10T15:38:22.410,False,771,402,3,Editor
2012-04-11T09:18:43.600,False,86,403,3,Autobiographer
2012-04-14T11:20:09.727,False,771,404,3,Teacher
2012-04-21T17:37:13.580,False,579,405,3,Editor
2012-04-25T19:33:56.860,False,831,406,3,Autobiographer
2012-05-01T04:00:57.223,False,579,407,3,Scholar
2012-05-02T02:11:06.787,False,742,408,3,Student
2012-05-03T13:52:38.873,False,771,409,3,Student
2012-05-03T15:02:38.490,False,65,410,3,Commentator
2012-05-03T15:02:38.490,False,771,411,3,Commentator
2012-05-04T13:12:40.073,False,771,412,3,Scholar
2012-05-04T19:47:44.060,False,380,413,3,Supporter
2012-05-04T19:47:44.090,False,473,414,3,Teacher
2012-05-08T12:47:07.090,False,380,415,3,Revival
2012-05-08T13:02:06.540,False,579,416,3,Excavator
2012-05-08T14:02:59.040,False,579,417,3,Student
2012-05-08T16:24:35.657,False,120,418,3,Teacher
2012-05-08T19:49:56.397,False,771,419,3,Revival
2012-05-08T22:45:14.150,False,742,420,3,Tag Editor
2012-05-09T18:31:04.027,False,103,421,3,Nice Answer
2012-05-09T18:31:04.260,False,579,422,3,Commentator
2012-05-11T16:27:45.030,False,380,423,3,Student
2012-05-11T18:12:45.227,False,742,424,3,Scholar
2012-05-11T18:12:45.443,False,268,425,3,Teacher
2012-05-11T18:22:44.777,False,380,426,3,Editor
2012-05-12T16:22:57.800,False,690,427,3,Teacher
2012-05-13T20:03:54.187,False,829,428,3,Autobiographer
2012-05-14T05:13:54.593,False,876,429,3,Autobiographer
2012-05-14T08:08:55.253,False,861,430,3,Autobiographer
2012-05-16T16:19:55.787,False,692,431,3,Autobiographer
2012-05-17T16:11:03.933,False,99,432,3,Autobiographer
2012-05-18T18:36:37.507,False,845,434,3,Supporter
2012-05-21T07:12:43.003,False,775,435,3,Autobiographer
2012-05-21T07:22:43.153,False,690,436,3,Autobiographer
2012-05-23T03:25:36.953,False,692,437,3,Student
2012-05-23T14:00:38.330,False,692,438,3,Scholar
2012-05-23T14:00:38.457,False,692,439,3,Supporter
2012-05-24T11:55:40.213,False,837,440,3,Supporter
2012-05-24T18:35:39.620,False,837,441,3,Critic
2012-05-24T20:45:39.773,False,907,442,3,Supporter
2012-05-24T20:45:39.883,False,437,443,3,Teacher
2012-05-25T00:10:40.763,False,380,444,3,Scholar
2012-05-25T16:06:18.597,False,12,446,3,Nice Question
2012-05-27T01:06:29.687,False,835,447,3,Autobiographer
2012-05-28T20:17:01.853,False,934,448,3,Editor
2012-05-28T23:17:01.870,False,308,449,3,Supporter
2012-05-30T14:57:53.900,False,934,450,3,Student
2012-05-30T15:07:53.917,False,837,451,3,Student
2012-06-01T02:13:08.723,False,712,452,3,Teacher
2012-06-01T08:08:12.640,False,622,453,3,Autobiographer
2012-06-01T13:23:11.763,False,85,454,3,Nice Answer
2012-06-01T13:33:11.830,False,85,455,3,Analytical
2012-06-01T13:33:12.047,False,85,456,3,Organizer
2012-06-01T13:43:11.830,False,254,457,3,Autobiographer
2012-06-01T23:33:58.270,False,944,458,3,Autobiographer
2012-06-02T13:24:02.550,False,660,459,3,Autobiographer
2012-06-03T02:39:06.230,False,785,460,3,Supporter
2012-06-04T04:49:10.617,False,770,461,3,Supporter
2012-06-04T19:14:14.167,False,954,462,3,Analytical
2012-06-04T19:14:14.180,False,954,463,3,Autobiographer
2012-06-06T10:35:16.137,False,961,464,3,Autobiographer
2012-06-06T10:35:16.137,False,965,465,3,Autobiographer
2012-06-07T08:56:45.510,False,579,466,3,Nice Question
2012-06-07T19:01:46.857,False,967,467,3,Supporter
2012-06-07T23:21:50.430,False,967,468,3,Teacher
2012-06-07T23:56:50.137,False,642,469,3,Supporter
2012-06-08T03:51:51.040,False,642,470,3,Teacher
2012-06-08T03:51:51.040,False,785,471,3,Teacher
2012-06-09T16:17:25.190,False,837,472,3,Editor
2012-06-11T02:23:02.110,False,961,473,3,Analytical
2012-06-11T16:23:03.683,False,961,474,3,Supporter
2012-06-17T12:40:53.967,False,1007,475,3,Teacher
2012-06-18T14:21:24.250,False,588,476,3,Student
2012-06-18T14:21:24.297,False,178,477,3,Supporter
2012-06-18T23:56:52.123,False,698,478,3,Supporter
2012-06-21T18:03:30.943,False,5,479,3,Nice Answer
2012-06-21T18:03:31.130,False,1020,480,3,Autobiographer
2012-06-21T18:03:31.583,False,1020,481,3,Supporter
2012-06-21T18:08:31.733,False,837,482,3,Teacher
2012-06-21T19:53:31.623,False,1020,483,3,Teacher
2012-06-25T08:29:37.237,False,1020,484,3,Editor
2012-06-25T17:10:03.477,False,702,485,3,Autobiographer
2012-06-27T07:20:31.993,False,775,486,2,Enthusiast
2012-07-02T11:04:25.743,False,659,487,3,Critic
2012-07-03T16:31:18.687,False,1059,488,3,Autobiographer
2012-07-03T16:36:19.007,False,1059,489,3,Supporter
2012-07-03T17:51:37.493,False,1059,490,3,Teacher
2012-07-03T20:21:54.747,False,1059,491,3,Student
2012-07-09T02:42:03.867,False,438,492,3,Supporter
2012-07-15T14:17:07.200,False,1041,493,3,Supporter
2012-07-16T11:42:33.757,False,1012,494,3,Supporter
2012-07-16T16:08:11.833,False,576,495,3,Supporter
2012-07-17T03:40:44.190,False,576,496,3,Student
2012-07-22T22:07:57.177,False,332,497,3,Commentator
2012-07-23T13:01:34.840,False,576,498,3,Self-Learner
2012-07-26T00:17:56.530,False,1144,499,3,Autobiographer
2012-07-26T15:03:01.470,False,964,500,3,Autobiographer
2012-07-28T08:15:22.363,False,53,501,3,Autobiographer
2012-08-02T07:36:55.023,False,1171,502,3,Supporter
2012-08-08T21:03:40.553,False,725,503,3,Supporter
2012-08-09T00:04:07.487,False,1018,504,3,Autobiographer
2012-08-12T23:05:59.013,False,1144,505,3,Editor
2012-08-13T01:26:17.200,False,1144,506,3,Student
2012-08-14T13:47:36.057,False,1204,507,3,Autobiographer
2012-08-14T15:17:37.460,False,1144,508,3,Supporter
2012-08-14T21:32:37.507,False,120,509,3,Supporter
2012-08-14T21:47:37.427,False,961,510,3,Commentator
2012-08-15T10:28:17.007,False,1074,511,3,Supporter
2012-08-16T02:11:54.790,False,845,512,3,Student
2012-08-16T18:26:56.990,False,961,513,3,Critic
2012-08-16T21:21:58.307,False,961,514,3,Student
2012-08-17T03:57:53.397,False,1153,515,3,Critic
2012-08-17T12:49:20.910,False,1144,516,3,Nice Question
2012-08-17T12:49:20.910,False,1164,517,3,Supporter
2012-08-17T23:45:35.413,False,565,518,3,Teacher
2012-08-18T13:25:37.583,False,1233,519,3,Autobiographer
2012-08-18T14:45:38.023,False,570,520,3,Autobiographer
